trial_id,config_id,k_margin,base_accuracy,steps,voting_correct,single_correct,total_samples,converged,elapsed_ms
121,k3_live,3,0,1,false,false,7,true,1102
122,k3_live,3,0,1,false,false,15,true,2344
123,k3_live,3,0,1,false,false,3,true,459
124,k3_live,3,0,1,false,false,14,true,2174
125,k3_live,3,0,1,true,true,3,true,459
126,k3_live,3,0,1,false,false,7,true,1058
127,k3_live,3,0,1,false,false,3,true,441
128,k3_live,3,0,1,false,false,3,true,347
129,k3_live,3,0,1,true,true,3,true,296
130,k3_live,3,0,1,false,false,5,true,490
131,k3_live,3,0,1,false,false,7,true,694
132,k3_live,3,0,1,true,true,3,true,296
133,k3_live,3,0,1,false,false,3,true,285
134,k3_live,3,0,1,false,false,5,true,471
135,k3_live,3,0,1,false,false,3,true,283
136,k3_live,3,0,1,false,false,20,false,2276
137,k3_live,3,0,1,true,true,14,true,1332
138,k3_live,3,0,1,false,false,6,true,548
139,k3_live,3,0,1,false,false,3,true,282
140,k3_live,3,0,1,false,false,3,true,280
141,k3_live,3,0,1,true,true,3,true,270
142,k3_live,3,0,1,false,false,3,true,291
143,k3_live,3,0,1,false,true,10,true,946
144,k3_live,3,0,1,true,true,3,true,287
145,k3_live,3,0,1,false,false,10,true,943
146,k3_live,3,0,1,false,false,15,true,1456
147,k3_live,3,0,1,false,false,3,true,276
148,k3_live,3,0,1,false,false,20,false,1942
149,k3_live,3,0,1,false,true,20,false,1903
150,k3_live,3,0,1,false,false,10,true,934
151,k3_live,3,0,1,false,false,3,true,280
152,k3_live,3,0,1,false,false,3,true,277
153,k3_live,3,0,1,true,true,3,true,285
154,k3_live,3,0,1,false,false,5,true,470
155,k3_live,3,0,1,false,false,13,true,1235
156,k3_live,3,0,1,true,true,3,true,279
157,k3_live,3,0,1,false,false,3,true,276
158,k3_live,3,0,1,false,false,13,true,1268
159,k3_live,3,0,1,false,false,3,true,281
160,k3_live,3,0,1,false,false,20,false,1924
161,k3_live,3,0,1,true,true,10,true,930
162,k3_live,3,0,1,false,false,20,false,1882
163,k3_live,3,0,1,false,false,3,true,284
164,k3_live,3,0,1,false,false,3,true,280
165,k3_live,3,0,1,true,true,3,true,272
166,k3_live,3,0,1,false,false,3,true,285
167,k3_live,3,0,1,false,false,11,true,1020
168,k3_live,3,0,1,true,true,3,true,270
169,k3_live,3,0,1,false,false,3,true,283
170,k3_live,3,0,1,false,false,7,true,655
171,k3_live,3,0,1,false,false,3,true,283
172,k3_live,3,0,1,false,true,3,true,301
173,k3_live,3,0,1,true,true,9,true,850
174,k3_live,3,0,1,false,false,8,true,747
175,k3_live,3,0,1,false,false,3,true,274
176,k3_live,3,0,1,false,false,3,true,278
177,k3_live,3,0,1,true,true,3,true,270
178,k3_live,3,0,1,false,false,3,true,282
179,k3_live,3,0,1,false,false,7,true,650
180,k3_live,3,0,1,true,true,3,true,279
181,k3_live,3,0,1,false,false,3,true,279
182,k3_live,3,0,1,false,false,17,true,1639
183,k3_live,3,0,1,false,false,3,true,296
184,k3_live,3,0,1,false,false,20,false,1926
185,k3_live,3,0,1,true,false,7,true,650
186,k3_live,3,0,1,false,false,12,true,1105
187,k3_live,3,0,1,false,false,3,true,280
188,k3_live,3,0,1,false,false,3,true,272
189,k3_live,3,0,1,true,true,3,true,274
190,k3_live,3,0,1,false,false,3,true,281
191,k3_live,3,0,1,false,false,7,true,644
192,k3_live,3,0,1,true,true,3,true,274
193,k3_live,3,0,1,false,false,3,true,280
194,k3_live,3,0,1,false,false,10,true,950
195,k3_live,3,0,1,false,false,3,true,278
196,k3_live,3,0,1,false,false,20,false,1939
197,k3_live,3,0,1,true,true,3,true,274
198,k3_live,3,0,1,false,false,20,false,1864
199,k3_live,3,0,1,false,false,3,true,279
200,k3_live,3,0,1,false,false,3,true,272
201,k3_live,3,0,1,true,true,3,true,276
202,k3_live,3,0,1,false,false,5,true,469
203,k3_live,3,0,1,false,false,7,true,684
204,k3_live,3,0,1,true,true,3,true,270
205,k3_live,3,0,1,false,false,3,true,278
206,k3_live,3,0,1,false,false,6,true,561
207,k3_live,3,0,1,false,false,3,true,281
208,k3_live,3,0,1,false,false,20,false,1950
209,k3_live,3,0,1,true,true,15,true,1415
210,k3_live,3,0,1,false,false,12,true,1115
211,k3_live,3,0,1,false,false,3,true,285
212,k3_live,3,0,1,false,false,3,true,268
213,k3_live,3,0,1,true,true,3,true,276
214,k3_live,3,0,1,false,false,5,true,449
215,k3_live,3,0,1,false,false,3,true,274
216,k3_live,3,0,1,true,true,3,true,276
217,k3_live,3,0,1,false,false,7,true,642
218,k3_live,3,0,1,false,false,5,true,455
219,k3_live,3,0,1,false,false,3,true,279
220,k3_live,3,0,1,false,false,16,true,1515
221,k3_live,3,0,1,true,true,3,true,279
222,k3_live,3,0,1,false,false,5,true,460
223,k3_live,3,0,1,false,false,3,true,278
224,k3_live,3,0,1,false,false,3,true,271
225,k3_live,3,0,1,true,true,3,true,270
226,k3_live,3,0,1,false,false,3,true,281
227,k3_live,3,0,1,false,false,3,true,270
228,k3_live,3,0,1,true,true,3,true,275
229,k3_live,3,0,1,false,false,3,true,274
230,k3_live,3,0,1,false,false,6,true,556
231,k3_live,3,0,1,false,false,3,true,273
232,k3_live,3,0,1,false,false,14,true,1350
233,k3_live,3,0,1,true,true,6,true,568
234,k3_live,3,0,1,false,false,6,true,558
235,k3_live,3,0,1,false,false,3,true,269
236,k3_live,3,0,1,false,false,3,true,277
237,k3_live,3,0,1,true,true,3,true,273
238,k3_live,3,0,1,false,false,3,true,279
239,k3_live,3,0,1,false,false,12,true,1101
